,x_G1,y_G1,z_G1,cA_G1,cF_G1,cV_G1,cTot_G1,x_C1,d_C1,e_C1,y_C1,cD_C1,cE_C1,cTot_C1,xC_A1,xD_A1,C_A1,yC_A1,zC_A1,yD_A1,zD_A1,cAC_A1,cFC_A1,cVC_A1,cAD_A1,cFD_A1,cVD_A1,cNm_A1,cNd_A1,cNe_A1,cNfinal_A1,cTot_A1,xE_R1,xI_R1,dE_R1,eE_R1,dI_R1,eI_R1,yE_R1,yI_R1,xIextraAvail_R1,xIextraUsed_R1,xBsubir_R1,xBbajar_R1,cDE_R1,cEE_R1,cDI_R1,cEI_R1,cIextra_R1,cBsubir_R1,cBbajar_R1,cTot_R1,xI_L1,xO_L1,y_L1,z_L1,p_L1,xPI_L1,xPO_L1,cA_L1,cF_L1,cVI_L1,cVO_L1,cFp_L1,cTot_L1,xI_L2,xO_L2,y_L2,z_L2,p_L2,xPI_L2,xPO_L2,cA_L2,cF_L2,cVI_L2,cVO_L2,cFp_L2,cTot_L2,xI_L3,xO_L3,y_L3,z_L3,p_L3,xPI_L3,xPO_L3,cA_L3,cF_L3,cVI_L3,cVO_L3,cFp_L3,cTot_L3
2024-01-01 11:10:00+00:00,23.837718974015317,True,False,0.0,0.0,19.86476581167943,19.86476581167943,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,69.47639911272418,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602685900920918,174.77078899582807,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226492,125.22921100417193,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 11:20:00+00:00,23.83771897401532,True,False,0.0,0.0,19.864765811679433,19.864765811679433,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,70.54129636420217,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602685900920925,174.77078899582818,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226488,125.22921100417182,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 11:30:00+00:00,23.83771897401532,True,False,0.0,0.0,19.864765811679433,19.864765811679433,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,71.60619361568016,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602685900920918,174.77078899582804,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226494,125.22921100417196,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 11:40:00+00:00,23.837718974015324,True,False,0.0,0.0,19.864765811679437,19.864765811679437,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,72.67109086715814,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.60268590092092,174.77078899582807,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226493,125.22921100417193,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 11:50:00+00:00,23.837718974015324,True,False,0.0,0.0,19.864765811679437,19.864765811679437,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,73.73598811863613,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602685900920914,174.770788995828,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.8456495642264965,125.22921100417199,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 12:00:00+00:00,23.895891554933133,True,False,0.0,0.0,19.913242962444276,19.913242962444276,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,74.80088537011412,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.845649564226483,127.7849091879304,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,10.66085848183874,172.2150908120696,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 12:10:00+00:00,23.837718974015324,True,False,0.0,0.0,19.864765811679437,19.864765811679437,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,75.8657826215921,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.60268590092092,174.77078899582807,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226493,125.22921100417194,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 12:20:00+00:00,23.83771897401532,True,False,0.0,0.0,19.864765811679433,19.864765811679433,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,76.93067987307009,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602685900920914,174.770788995828,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226496,125.22921100417199,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 12:30:00+00:00,23.83771897401532,True,False,0.0,0.0,19.864765811679433,19.864765811679433,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,77.99557712454808,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.60268590092092,174.77078899582807,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226492,125.22921100417192,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 12:40:00+00:00,23.837718974015324,True,False,0.0,0.0,19.864765811679437,19.864765811679437,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,79.06047437602606,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602685900920921,174.77078899582807,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226492,125.22921100417193,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 12:50:00+00:00,23.83771897401532,True,False,0.0,0.0,19.864765811679433,19.864765811679433,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,80.12537162750405,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602685900920918,174.77078899582807,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226493,125.22921100417194,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 13:00:00+00:00,23.837718974015324,True,False,0.0,0.0,19.864765811679437,19.864765811679437,300.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,81.19026887898204,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602685900920935,174.77078899582835,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,6.845649564226477,125.22921100417166,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 13:10:00+00:00,21.729240275391348,True,False,0.0,0.0,18.10770022949279,18.10770022949279,265.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,82.25516613046004,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.845649564226113,127.78490918792627,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,8.494207202297323,137.21509081207373,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 13:20:00+00:00,18.822616722820527,True,False,0.0,0.0,15.68551393568377,15.68551393568377,230.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,83.32006338193801,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8456495642264965,127.78490918793064,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,5.587583649726122,102.21509081206936,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 13:30:00+00:00,16.38277881154344,True,False,0.0,0.0,13.652315676286198,13.652315676286198,195.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,84.384960633416,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.388993944160942,119.26070759204765,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752,3.604401358514588,75.73929240795235,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 13:40:00+00:00,16.294075072486983,True,False,0.0,0.0,13.57839589373915,13.57839589373915,160.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,85.44985788489399,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.904691563619075,159.99999999999997,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 13:50:00+00:00,13.222503263170317,True,False,0.0,0.0,11.018752719308596,11.018752719308596,125.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,86.51475513637197,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833119754302407,125.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 14:00:00+00:00,11.309229731965644,True,False,0.0,0.0,9.424358109971369,9.424358109971369,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,87.57965238784996,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 14:10:00+00:00,11.309229731965644,True,False,0.0,0.0,9.424358109971369,9.424358109971369,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,88.64454963932795,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 14:20:00+00:00,11.309229731965644,True,False,0.0,0.0,9.424358109971369,9.424358109971369,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,89.70944689080594,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 14:30:00+00:00,11.309229731965644,True,False,0.0,0.0,9.424358109971369,9.424358109971369,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,90.77434414228391,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 14:40:00+00:00,11.309229731965644,True,False,0.0,0.0,9.424358109971369,9.424358109971369,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,91.8392413937619,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 14:50:00+00:00,11.309229731965644,True,False,0.0,0.0,9.424358109971369,9.424358109971369,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,92.90413864523988,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 15:00:00+00:00,11.309229731965644,True,False,0.0,0.0,9.424358109971369,9.424358109971369,90.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,93.96903589671787,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919846223097733,90.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 15:10:00+00:00,10.853688415194366,True,False,0.0,0.0,9.044740345995304,9.044740345995304,81.66666667,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,95.03393314819586,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.464304906326456,81.66666667,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 15:20:00+00:00,9.879286277636083,True,False,0.0,0.0,8.232738564696735,8.232738564696735,73.33333333,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,96.09883039967384,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.489902768768173,73.33333333,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 15:30:00+00:00,9.482706417689396,True,False,0.0,0.0,7.902255348074497,7.902255348074497,65.0,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,97.16372765115183,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.093322908821486,65.0,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 15:40:00+00:00,9.086126557742709,True,False,0.0,0.0,7.571772131452257,7.571772131452257,56.66666667,0.0,0.0,True,0.0,0.0,0.0,6.38938350886791,0.0,98.22862490262982,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6967430488747994,56.66666667,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 15:50:00+00:00,7.1,True,False,0.0,0.0,5.916666666666666,5.916666666666666,48.33333333,0.0,0.0,True,0.0,0.0,0.0,4.799836811547783,0.0,99.02859770455444,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.606213363986794,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.300163188452217,48.33333333,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 16:00:00+00:00,4.92,True,False,0.0,0.0,4.1,4.1,45.32915111843234,0.0,5.329151118432343,True,0.0,888.191853072057,888.191853072057,2.76280459089111,0.0,99.48906513636963,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0536988873233395,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15719540910889,45.32915111843234,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 16:10:00+00:00,4.1,True,False,0.0,0.0,3.416666666666666,3.416666666666666,45.32915111843234,0.0,5.329151118432343,True,0.0,888.191853072057,888.191853072057,1.9428045908911096,0.0,99.81286590151815,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836666666666667,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15719540910889,45.32915111843234,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 16:20:00+00:00,3.2800000000000002,True,False,0.0,0.0,2.7333333333333334,2.7333333333333334,45.329151118432335,0.0,5.3291511184323355,True,0.0,888.1918530720559,888.1918530720559,1.1228045908911106,0.0,100.0,True,False,False,False,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8366666666666657,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1571954091088896,45.329151118432335,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
2024-01-01 16:30:00+00:00,2.15719540910889,True,False,0.0,0.0,1.797662840924075,1.797662840924075,45.32915111843234,0.0,5.329151118432343,True,0.0,888.191853072057,888.191853072057,0.0,0.0,100.0,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1228045908911106,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15719540910889,45.32915111843234,True,False,False,0.0,0.0,0.0,1.9025875190258752,0.0,0.0,0.0,1.9025875190258752
